label,prediction
"[0.674087643623352, 0.5330509543418884, 0.6686919927597046, 0.5278267860412598, 0.6649879217147827, 0.5274942517280579, 0.6609953045845032, 0.5272292494773865, 0.6775320768356323, 0.5278812646865845, 0.6806240081787109, 0.527594804763794, 0.6840295791625977, 0.5273064970970154, 0.6537337899208069, 0.5284144282341003, 0.6893594264984131, 0.527633547782898, 0.6695361733436584, 0.5368304252624512, 0.6786546111106873, 0.5372331738471985, 0.6015732884407043, 0.5575098991394043, 0.7365408539772034, 0.5572597980499268, 0.5629087090492249, 0.6145930290222168, 0.7911297082901001, 0.6044544577598572, 0.6050822734832764, 0.6572045087814331, 0.8083447217941284, 0.6590893864631653, 0.6125481724739075, 0.6689993739128113, 0.8195120692253113, 0.6709364652633667, 0.6225711107254028, 0.6662952303886414, 0.8129591345787048, 0.6714396476745605, 0.6226552724838257, 0.6613744497299194, 0.8058940768241882, 0.6680423021316528, 0.6444891095161438, 0.6690567135810852, 0.714127779006958, 0.6647015810012817, 0.6785375475883484, 0.7636781930923462, 0.7312278747558594, 0.7446504235267639, 0.7292953729629517, 0.8618608713150024, 0.765981912612915, 0.8341666460037231, 0.7451654076576233, 0.8700198531150818, 0.7747704386711121, 0.8459324836730957, 0.7100306749343872, 0.8912706971168518, 0.7510136365890503, 0.8533968925476074, 0.6707528233528137, 0.5354213714599609, 0.6648467779159546, 0.5293571949005127, 0.6610264182090759, 0.5290921926498413, 0.6568754315376282, 0.528921902179718, 0.674620509147644, 0.529329776763916, 0.677699625492096, 0.5290955305099487, 0.6808403134346008, 0.528881311416626, 0.6509008407592773, 0.5299137830734253, 0.6857555508613586, 0.529538631439209, 0.6658031344413757, 0.5397627353668213, 0.6760194301605225, 0.5395691990852356, 0.6023626327514648, 0.557710587978363, 0.7353495955467224, 0.5597285032272339, 0.5656107068061829, 0.6093932390213013, 0.7911216020584106, 0.6094480752944946, 0.5883157849311829, 0.6567890048027039, 0.8106272220611572, 0.6657425761222839, 0.5912681221961975, 0.6691082715988159, 0.8221374154090881, 0.6776845455169678, 0.6002294421195984, 0.6666537523269653, 0.8153253793716431, 0.6780877113342285, 0.6031703352928162, 0.6615169644355774, 0.8090613484382629, 0.6745185852050781, 0.6431921124458313, 0.6662622094154358, 0.7119588255882263, 0.663727879524231, 0.6668146252632141, 0.7574807405471802, 0.7305764555931091, 0.7490181922912598, 0.7153454422950745, 0.8345086574554443, 0.7648264169692993, 0.8407045006752014, 0.7306896448135376, 0.8459224104881287, 0.7743958830833435, 0.8550837635993958, 0.7071832418441772, 0.8656796813011169, 0.7484940886497498, 0.8614311814308167, 0.6596365571022034, 0.5463131666183472, 0.6541326642036438, 0.5397316813468933, 0.6502565145492554, 0.5393384695053101, 0.6462706923484802, 0.5390959978103638, 0.6648730039596558, 0.5394535660743713, 0.6679732799530029, 0.5389663577079773, 0.6710025072097778, 0.5386190414428711, 0.6411363482475281, 0.5398260354995728, 0.6768366098403931, 0.5399094223976135, 0.6550408601760864, 0.5507993698120117, 0.6658765077590942, 0.550573468208313, 0.6013851761817932, 0.5615777373313904, 0.7218654751777649, 0.5696958899497986, 0.5706588625907898, 0.6042661070823669, 0.7807685136795044, 0.6181750297546387, 0.5656183958053589, 0.658205509185791, 0.8018029928207397, 0.6656442284584045, 0.55913245677948, 0.671532392501831, 0.8134727478027344, 0.6773168444633484, 0.5676933526992798, 0.6704509854316711, 0.8026859760284424, 0.6776822209358215, 0.5754603743553162, 0.665518045425415, 0.793442964553833, 0.6742838025093079, 0.6430273056030273, 0.6663382053375244, 0.7112694382667542, 0.6651437878608704, 0.6428296566009521, 0.7480015754699707, 0.7330924868583679, 0.7529536485671997, 0.6842791438102722, 0.810937762260437, 0.7674185037612915, 0.8471680879592896, 0.7006962299346924, 0.8204120993614197, 0.775689423084259, 0.8622638583183289, 0.6782657504081726, 0.8381565809249878, 0.7485096454620361, 0.8616902232170105, 0.642145037651062, 0.5509116053581238, 0.6360449194908142, 0.5452420711517334, 0.6324838995933533, 0.5451121926307678, 0.6288658380508423, 0.5451929569244385, 0.6462575197219849, 0.5445418357849121, 0.6496177911758423, 0.54393070936203, 0.6531592011451721, 0.5434626936912537, 0.6235045194625854, 0.5467579960823059, 0.659652054309845, 0.545030951499939, 0.637825608253479, 0.5549015402793884, 0.6484977602958679, 0.554169774055481, 0.5910919308662415, 0.5680893063545227, 0.7026547193527222, 0.570755124092102, 0.5697082281112671, 0.6056222915649414, 0.7480296492576599, 0.6167543530464172, 0.5557247996330261, 0.6570934057235718, 0.7623193264007568, 0.64250248670578, 0.5509306788444519, 0.6701588034629822, 0.7754096388816833, 0.6535391807556152, 0.5575787425041199, 0.6686934232711792, 0.7637747526168823, 0.6533313989639282, 0.56299889087677, 0.6639842391014099, 0.7559531927108765, 0.6501044034957886, 0.6378170251846313, 0.6663390398025513, 0.7044631838798523, 0.6650509238243103, 0.6244760751724243, 0.7340227961540222, 0.7292882800102234, 0.7528464198112488, 0.661154568195343, 0.801199197769165, 0.7673930525779724, 0.8438889384269714, 0.6751137375831604, 0.8141366243362427, 0.776410698890686, 0.8596204519271851, 0.6474617123603821, 0.8223704099655151, 0.7505679726600647, 0.8588565587997437, 0.6218984723091125, 0.5555552244186401, 0.616655707359314, 0.5506722927093506, 0.6135411858558655, 0.5505509376525879, 0.6102370619773865, 0.5506011247634888, 0.6251804232597351, 0.549769401550293, 0.6282129287719727, 0.549042284488678, 0.6315146684646606, 0.5483719110488892, 0.606048047542572, 0.5518176555633545, 0.6374162435531616, 0.549374520778656, 0.6191301941871643, 0.5591068863868713, 0.6276974081993103, 0.5583627820014954, 0.5816559195518494, 0.5723631978034973, 0.6888160705566406, 0.5733025670051575, 0.5635243654251099, 0.6063817739486694, 0.7344253063201904, 0.6153874397277832, 0.552018404006958, 0.6579902172088623, 0.7278285622596741, 0.6384628415107727, 0.5494313836097717, 0.6709511876106262, 0.7295597195625305, 0.6501419544219971, 0.5545613765716553, 0.6692004799842834, 0.7188985347747803, 0.6492853164672852, 0.5596392154693604, 0.6644920706748962, 0.7153003215789795, 0.6456822752952576, 0.629217267036438, 0.6639837622642517, 0.6941445469856262, 0.6630792617797852, 0.6198879480361938, 0.7339521646499634, 0.7131243348121643, 0.7480843663215637, 0.6435560584068298, 0.8034574389457703, 0.7631605267524719, 0.8245531916618347, 0.6563741564750671, 0.8152874112129211, 0.7721202373504639, 0.8325791954994202, 0.6372690796852112, 0.8219837546348572, 0.7548159956932068, 0.8509590029716492, 0.5978289842605591, 0.565995454788208, 0.5938699841499329, 0.5610246062278748, 0.591549813747406, 0.5609487295150757, 0.588979184627533, 0.5610136985778809, 0.6007333397865295, 0.5598932504653931, 0.6036220788955688, 0.5589987635612488, 0.6067163944244385, 0.5581239461898804, 0.5872241854667664, 0.5615559220314026, 0.6122598648071289, 0.5581356883049011, 0.5966625809669495, 0.5690380930900574, 0.6043136715888977, 0.5678911209106445, 0.572356641292572, 0.5834717154502869, 0.6738755702972412, 0.5787995457649231, 0.559299111366272, 0.6237198710441589, 0.7226372957229614, 0.6176781058311462, 0.5488242506980896, 0.674579381942749, 0.7371863126754761, 0.6560127139091492, 0.5479223132133484, 0.6854073405265808, 0.7468408942222595, 0.6616644859313965, 0.5520027279853821, 0.6842710971832275, 0.7349451184272766, 0.6617606282234192, 0.5562341213226318, 0.6805659532546997, 0.7288306355476379, 0.6604970693588257, 0.6232006549835205, 0.6641451120376587, 0.6842260956764221, 0.6631220579147339, 0.6196591258049011, 0.7377219796180725, 0.6837835311889648, 0.7370103001594543, 0.6425892114639282, 0.8050221800804138, 0.7353144288063049, 0.7954272031784058, 0.6572626829147339, 0.8180859684944153, 0.7422139048576355, 0.801959753036499, 0.626710832118988, 0.8205538392066956, 0.7386378645896912, 0.8302303552627563, 0.5854543447494507, 0.5726863145828247, 0.5813769698143005, 0.5677049160003662, 0.5791631937026978, 0.5677382349967957, 0.5767344236373901, 0.5679616928100586, 0.5874952077865601, 0.5664674639701843, 0.5900196433067322, 0.5655758380889893, 0.5927566289901733, 0.564728856086731, 0.57533198595047, 0.5686356425285339, 0.5978863835334778, 0.5646766424179077, 0.5842281579971313, 0.5757603049278259, 0.5911051630973816, 0.5743642449378967, 0.5638909935951233, 0.5905129313468933, 0.6591781973838806, 0.5815588235855103, 0.5496718883514404, 0.6358813643455505, 0.7095121145248413, 0.6171251535415649, 0.5423732399940491, 0.679996132850647, 0.7424032688140869, 0.6543707251548767, 0.5435999631881714, 0.6890910863876343, 0.7562191486358643, 0.6606839299201965, 0.5476778745651245, 0.687798798084259, 0.7461243867874146, 0.6615999937057495, 0.5502830743789673, 0.6845734715461731, 0.7390504479408264, 0.6602967977523804, 0.6183061599731445, 0.666572630405426, 0.6743057370185852, 0.6632905006408691, 0.6113954782485962, 0.738003134727478, 0.6582450866699219, 0.7255864143371582, 0.6511359810829163, 0.8112342953681946, 0.6987923383712769, 0.7875498533248901, 0.6660652756690979, 0.8222212195396423, 0.7071461081504822, 0.7989509105682373, 0.6258761286735535, 0.8241851925849915, 0.6725034117698669, 0.8089842200279236, 0.5860880613327026, 0.5673804879188538, 0.5806334018707275, 0.5624309182167053, 0.5780173540115356, 0.562516987323761, 0.5749918818473816, 0.5628073811531067, 0.5875027179718018, 0.5612806081771851, 0.5900681614875793, 0.5605235695838928, 0.5925135016441345, 0.5598323941230774, 0.5698965787887573, 0.5644793510437012, 0.5958219766616821, 0.5607717037200928, 0.583838701248169, 0.5712443590164185, 0.5910155177116394, 0.5700575709342957, 0.5507982969284058, 0.5898131132125854, 0.641183078289032, 0.5799243450164795, 0.5380671620368958, 0.6341367959976196, 0.69145667552948, 0.6002255082130432, 0.5484848022460938, 0.6677127480506897, 0.7329679131507874, 0.6304162740707397, 0.5502121448516846, 0.672005295753479, 0.7449255585670471, 0.635473370552063, 0.556059718132019, 0.6699717044830322, 0.7391788959503174, 0.6370181441307068, 0.5588549971580505, 0.6676645874977112, 0.7321563959121704, 0.6362525224685669, 0.6067411303520203, 0.6656126976013184, 0.6547421813011169, 0.659827709197998, 0.6110457181930542, 0.7382022142410278, 0.64063560962677, 0.7088397145271301, 0.6503594517707825, 0.8111990690231323, 0.6586940288543701, 0.7683271765708923, 0.6626117825508118, 0.8206347823143005, 0.666289210319519, 0.7776491641998291, 0.6173679232597351, 0.8257973194122314, 0.6376922726631165, 0.7835693359375, 0.5835373997688293, 0.5661894679069519, 0.5780027508735657, 0.559740424156189, 0.5756973028182983, 0.5594684481620789, 0.5731871128082275, 0.5595065355300903, 0.5839728713035583, 0.5588441491127014, 0.5857670307159424, 0.5578702688217163, 0.587476909160614, 0.5570372939109802, 0.5682317018508911, 0.560613214969635, 0.5899823307991028, 0.5583692789077759, 0.5811424255371094, 0.5710673928260803, 0.5872529745101929, 0.5690282583236694, 0.5446442365646362, 0.5858986973762512, 0.6281749606132507, 0.5756258964538574, 0.5310178399085999, 0.6299954056739807, 0.6806175708770752, 0.5937231183052063, 0.5522823929786682, 0.6499408483505249, 0.7211986184120178, 0.6247780323028564, 0.5531477332115173, 0.6556900143623352, 0.7315700054168701, 0.6290879249572754, 0.5586103200912476, 0.6540454626083374, 0.7255674004554749, 0.6302239298820496, 0.5628769993782043, 0.6510825753211975, 0.7188617587089539, 0.6297252774238586, 0.5886270403862, 0.6472646594047546, 0.6313951015472412, 0.6406686902046204, 0.606762170791626, 0.7164449095726013, 0.6237479448318481, 0.7035057544708252, 0.6367044448852539, 0.7854270935058594, 0.6254160404205322, 0.7687245011329651, 0.6491182446479797, 0.7953550815582275, 0.633848249912262, 0.7752735018730164, 0.6176108717918396, 0.8129494190216064, 0.6049880385398865, 0.7782803773880005, 0.5803971886634827, 0.5633950233459473, 0.5755912065505981, 0.559592604637146, 0.5730472803115845, 0.5590837001800537, 0.5703303217887878, 0.5590254068374634, 0.581504225730896, 0.5584311485290527, 0.5830697417259216, 0.5569413304328918, 0.5846254825592041, 0.5557097792625427, 0.5652480721473694, 0.5596602559089661, 0.5880937576293945, 0.5565786957740784, 0.5775743126869202, 0.5675058960914612, 0.5835697650909424, 0.5660600066184998, 0.5374571681022644, 0.5791320204734802, 0.6199483871459961, 0.5732792615890503, 0.5277837514877319, 0.6140627861022949, 0.6745090484619141, 0.5951464772224426, 0.539250910282135, 0.6442294120788574, 0.7122024893760681, 0.6297031044960022, 0.5409367680549622, 0.6517682075500488, 0.7241528630256653, 0.637001097202301, 0.547237753868103, 0.6501474976539612, 0.7183725833892822, 0.6377434134483337, 0.5498740673065186, 0.6469069719314575, 0.7117062211036682, 0.6358975172042847, 0.5719897150993347, 0.6414757370948792, 0.6199175119400024, 0.6377618908882141, 0.5840471386909485, 0.7058948874473572, 0.6195023059844971, 0.6996447443962097, 0.6094533801078796, 0.755715548992157, 0.6248624920845032, 0.7584852576255798, 0.6151096820831299, 0.7597864270210266, 0.628317654132843, 0.7645144462585449, 0.6064737439155579, 0.7801740169525146, 0.6189853549003601, 0.7807930707931519, 0.5677354335784912, 0.5618635416030884, 0.5639821887016296, 0.557698667049408, 0.5614557862281799, 0.5574426651000977, 0.5586668848991394, 0.5574193596839905, 0.570708155632019, 0.5568175911903381, 0.5730003714561462, 0.5558812022209167, 0.5750529766082764, 0.5551105737686157, 0.5548450350761414, 0.5581039190292358, 0.579093337059021, 0.5561270713806152, 0.5653710961341858, 0.5655088424682617, 0.5719642639160156, 0.5645543932914734, 0.5317370295524597, 0.5771029591560364, 0.6108948588371277, 0.5751657485961914, 0.5215970873832703, 0.6034108400344849, 0.6628881096839905, 0.5966769456863403, 0.5193608403205872, 0.6414802074432373, 0.6932024359703064, 0.6316739916801453, 0.5166811347007751, 0.6524451375007629, 0.7032421827316284, 0.6399849057197571, 0.5208054780960083, 0.6516168117523193, 0.696690559387207, 0.6401353478431702, 0.5250699520111084, 0.6469458937644958, 0.6905168294906616, 0.6382702589035034, 0.5654435753822327, 0.6440014839172363, 0.6145192384719849, 0.6417682766914368, 0.5582675933837891, 0.699735164642334, 0.6181336045265198, 0.7029114961624146, 0.5896508097648621, 0.7454363703727722, 0.620883584022522, 0.7664003968238831, 0.6090098023414612, 0.7436763048171997, 0.6241557598114014, 0.7741538286209106, 0.5781723260879517, 0.7675758004188538, 0.6021182537078857, 0.7779998779296875, 0.5572956204414368, 0.5631340146064758, 0.5534024834632874, 0.5591768026351929, 0.5509370565414429, 0.5591263771057129, 0.5484054684638977, 0.5592046976089478, 0.5603857636451721, 0.5582075119018555, 0.562744677066803, 0.5575036406517029, 0.5652123093605042, 0.5568765997886658, 0.5453028082847595, 0.559969961643219, 0.5701361894607544, 0.5579438805580139, 0.5547913312911987, 0.5663793683052063, 0.5619699358940125, 0.5654133558273315, 0.5240099430084229, 0.5770480632781982, 0.601324200630188, 0.5772331357002258, 0.5147914886474609, 0.6017409563064575, 0.6436707973480225, 0.5973590016365051, 0.5082273483276367, 0.6352394819259644, 0.6630610227584839, 0.6261867880821228, 0.5040411949157715, 0.6449344754219055, 0.6686290502548218, 0.6342675089836121, 0.5073499083518982, 0.643314003944397, 0.660700798034668, 0.6351048350334167, 0.511345624923706, 0.6398005485534668, 0.6566339731216431, 0.6329634189605713, 0.5557925701141357, 0.6435877680778503, 0.6037250757217407, 0.6416621804237366, 0.543368399143219, 0.6927981376647949, 0.6142146587371826, 0.7008681893348694, 0.5631441473960876, 0.7461484670639038, 0.6191725134849548, 0.7635692358016968, 0.5721014738082886, 0.7536362409591675, 0.6187549233436584, 0.771261990070343, 0.5496813654899597, 0.7638375759124756, 0.6116312742233276, 0.7749234437942505, 0.5457165837287903, 0.5647551417350769, 0.5421401858329773, 0.5609927773475647, 0.5399616360664368, 0.5610068440437317, 0.5374816060066223, 0.5611497759819031, 0.548890233039856, 0.5600036382675171, 0.5513525605201721, 0.5593635439872742, 0.5536717176437378, 0.558802604675293, 0.5348381400108337, 0.5619754195213318, 0.5587557554244995, 0.5595553517341614, 0.5436905026435852, 0.5675963163375854, 0.550359308719635, 0.5667992234230042, 0.5165104269981384, 0.577410101890564, 0.5904245972633362, 0.5774604082107544, 0.5083023905754089, 0.6018752455711365, 0.6308885812759399, 0.6014875769615173, 0.5026757121086121, 0.6341643929481506, 0.6199489235877991, 0.62357097864151, 0.4995077848434448, 0.6442430019378662, 0.6195906400680542, 0.6301732063293457, 0.5023038983345032, 0.6426212191581726, 0.6130258440971375, 0.6298328638076782, 0.5062577128410339, 0.6385976076126099, 0.6106806993484497, 0.6276504397392273, 0.5479850172996521, 0.6423423290252686, 0.5944751501083374, 0.6410271525382996, 0.5356112718582153, 0.6923935413360596, 0.6031782031059265, 0.698817253112793, 0.535997211933136, 0.749840259552002, 0.6124538779258728, 0.7585934996604919, 0.5427424907684326, 0.7577981948852539, 0.6115167140960693, 0.7683948278427124, 0.5295031070709229, 0.7623761892318726, 0.60909503698349, 0.7693172693252563, 0.5362473726272583, 0.5677798390388489, 0.5321568846702576, 0.56415855884552, 0.5299919843673706, 0.5641961693763733, 0.5275859236717224, 0.5643951296806335, 0.5382986068725586, 0.5634528994560242, 0.540708601474762, 0.5629348754882812, 0.5431416034698486, 0.5624799728393555, 0.5245692729949951, 0.565933108329773, 0.5477641820907593, 0.563292384147644, 0.5344048142433167, 0.5704724192619324, 0.5402424931526184, 0.5700214505195618, 0.5071394443511963, 0.5828618407249451, 0.5843350887298584, 0.5823280215263367, 0.5038651823997498, 0.6103758215904236, 0.6149672865867615, 0.6145529747009277, 0.49661746621131897, 0.6365518569946289, 0.5952014327049255, 0.6269781589508057, 0.49599748849868774, 0.6452488303184509, 0.5935222506523132, 0.6342043876647949, 0.4977959394454956, 0.6430444717407227, 0.5848770141601562, 0.6336599588394165, 0.5001218318939209, 0.6417607665061951, 0.584871232509613, 0.6311128735542297, 0.539550244808197, 0.6439759135246277, 0.5864871144294739, 0.6412472724914551, 0.5327066779136658, 0.6971662044525146, 0.5910153985023499, 0.6992720365524292, 0.5362859964370728, 0.7501773238182068, 0.6093685030937195, 0.7468875646591187, 0.5402382612228394, 0.7569429874420166, 0.6107418537139893, 0.7530025839805603, 0.524785578250885, 0.7594833970069885, 0.6063739657402039, 0.7627727389335632, 0.5303401947021484, 0.5724490880966187, 0.5262769460678101, 0.5690310001373291, 0.5239133238792419, 0.5690953135490417, 0.5213739275932312, 0.5693014860153198, 0.5326083302497864, 0.5683847665786743, 0.5350846648216248, 0.5679028630256653, 0.5373374223709106, 0.5674704909324646, 0.5180671811103821, 0.5709541440010071, 0.5415080785751343, 0.5681611895561218, 0.5281338691711426, 0.5751208066940308, 0.5341508984565735, 0.5746261477470398, 0.5029284954071045, 0.5887963771820068, 0.5759846568107605, 0.5873236656188965, 0.4977930784225464, 0.6202519536018372, 0.6020491123199463, 0.6204808950424194, 0.4885992109775543, 0.6507259607315063, 0.6030759215354919, 0.6454499959945679, 0.4874129593372345, 0.660076379776001, 0.6053356528282166, 0.6524176001548767, 0.48947715759277344, 0.6598948240280151, 0.6003719568252563, 0.6519308090209961, 0.49188554286956787, 0.6566540598869324, 0.5975321531295776, 0.6490633487701416, 0.5344178676605225, 0.6457429528236389, 0.5787361860275269, 0.6453750133514404, 0.5254431962966919, 0.6975971460342407, 0.5809625387191772, 0.6940625309944153, 0.5382522940635681, 0.7500543594360352, 0.5956065058708191, 0.7352856993675232, 0.5423709750175476, 0.7583964467048645, 0.5967801213264465, 0.7393898963928223, 0.5263481736183167, 0.7579326033592224, 0.5901986360549927, 0.7462654113769531]",['dribble']
